# This file is generated on 06-Dec-2021 at 11:56:23 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 75GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.6340e+02, 1.0000e-02
1, 3, 7.5000e+01, 1.4516e+02, 1.6000e-02
1, 3, 7.5000e+01, 1.2586e+02, 2.7000e-02
1, 3, 7.5000e+01, 1.0845e+02, 4.5000e-02
1, 3, 7.5000e+01, 9.2025e+01, 7.7000e-02
1, 3, 7.5000e+01, 7.7332e+01, 1.3000e-01
1, 3, 7.5000e+01, 6.5060e+01, 2.1000e-01
1, 3, 7.5000e+01, 5.4046e+01, 3.5000e-01
1, 3, 7.5000e+01, 4.4103e+01, 6.0000e-01
1, 3, 7.5000e+01, 3.6802e+01, 9.5000e-01
1, 3, 7.5000e+01, 2.9037e+01, 1.7000e+00
1, 3, 7.5000e+01, 2.2824e+01, 3.0000e+00
1, 3, 7.5000e+01, 1.7891e+01, 5.1000e+00
1, 3, 7.5000e+01, 1.3971e+01, 8.3000e+00
1, 3, 7.5000e+01, 1.1326e+01, 1.2000e+01
1, 3, 7.5000e+01, 8.3258e+00, 1.9000e+01
1, 3, 7.5000e+01, 5.9476e+00, 3.0000e+01
1, 3, 7.5000e+01, 4.7324e+00, 4.5000e+01
1, 3, 7.5000e+01, 4.2423e+00, 6.0000e+01
1, 3, 7.5000e+01, 4.0421e+00, 8.0000e+01
1, 3, 7.5000e+01, 3.9486e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.2375e+02, 1.6000e-02
1, 4, 7.5000e+01, 1.0666e+02, 2.7000e-02
1, 4, 7.5000e+01, 9.1326e+01, 4.5000e-02
1, 4, 7.5000e+01, 7.6921e+01, 7.7000e-02
1, 4, 7.5000e+01, 6.4175e+01, 1.3000e-01
1, 4, 7.5000e+01, 5.3646e+01, 2.1000e-01
1, 4, 7.5000e+01, 4.4230e+01, 3.5000e-01
1, 4, 7.5000e+01, 3.5802e+01, 6.0000e-01
1, 4, 7.5000e+01, 2.9676e+01, 9.5000e-01
1, 4, 7.5000e+01, 2.3220e+01, 1.7000e+00
1, 4, 7.5000e+01, 1.8112e+01, 3.0000e+00
1, 4, 7.5000e+01, 1.4109e+01, 5.1000e+00
1, 4, 7.5000e+01, 1.0966e+01, 8.3000e+00
1, 4, 7.5000e+01, 8.8653e+00, 1.2000e+01
1, 4, 7.5000e+01, 6.5037e+00, 1.9000e+01
1, 4, 7.5000e+01, 4.6402e+00, 3.0000e+01
1, 4, 7.5000e+01, 3.6809e+00, 4.5000e+01
1, 4, 7.5000e+01, 3.2882e+00, 6.0000e+01
1, 4, 7.5000e+01, 3.1170e+00, 8.0000e+01
1, 4, 7.5000e+01, 3.0322e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.3998e+02, 1.0000e-02
