# This file is generated on 06-Dec-2021 at 11:56:23 and contains for each site, each satellite, frequency:
# att_cld_cdf_val = cdf value of attenuation due to clouds (dB); att_cld_cdf_prob = cdf probability of attenuation due to clouds (%).
# All parameters are computed by: ITU-R P.840-4 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 75GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_cld_cdf_val (dB), att_cld_cdf_prob (%)
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 3, 7.5000e+01, 1.9754e+01, 1.0000e-02
1, 3, 7.5000e+01, 1.9754e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.9754e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.9754e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.9754e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.9049e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.7789e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.6665e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.5241e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.3803e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1857e+01, 1.7000e+00
1, 3, 7.5000e+01, 9.8778e+00, 3.0000e+00
1, 3, 7.5000e+01, 7.8612e+00, 5.1000e+00
1, 3, 7.5000e+01, 5.9198e+00, 8.3000e+00
1, 3, 7.5000e+01, 4.4178e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.5043e+00, 1.9000e+01
1, 3, 7.5000e+01, 9.1533e-01, 3.0000e+01
1, 3, 7.5000e+01, 2.1510e-01, 4.5000e+01
1, 3, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.4949e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.4949e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.4415e+01, 1.3000e-01
1, 4, 7.5000e+01, 1.3461e+01, 2.1000e-01
1, 4, 7.5000e+01, 1.2611e+01, 3.5000e-01
1, 4, 7.5000e+01, 1.1533e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.0445e+01, 9.5000e-01
1, 4, 7.5000e+01, 8.9729e+00, 1.7000e+00
1, 4, 7.5000e+01, 7.4749e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.9489e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.4797e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.3431e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.8951e+00, 1.9000e+01
1, 4, 7.5000e+01, 6.9266e-01, 3.0000e+01
1, 4, 7.5000e+01, 1.6278e-01, 4.5000e+01
1, 4, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 4, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 4, 7.5000e+01, 1.4949e+01, 1.0000e-02
1, 4, 7.5000e+01, 1.4949e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.4949e+01, 2.7000e-02
