# This file is generated on 06-Dec-2021 at 12:14:30 and contains for each site, each satellite, frequency:
# att_rain = attenuation due to rain (dB); hr = mean rain height above sea level (km); R001 = Rain rate for 0.01 percente time of average year; k = k factor for rain attenuation; alpha = alpha factor for rain attenuation.
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 37.5GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
Site_number,Satellite_number,Frequency_GHz,Elevation_angle_deg,Elevation_probability,Time_exceeded_%,hr_km,R001_mm_h,k,alpha,att_rain_dB
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 1.0000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 4.9254e+01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 1.6000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 4.1917e+01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 2.7000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.4432e+01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 4.5000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.7925e+01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 7.7000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.1992e+01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 1.3000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.7106e+01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 2.1000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.3377e+01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 3.5000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.0124e+01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 6.0000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 7.4055e+00
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 9.5000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 5.5873e+00
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 1.7000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.8334e+00
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 3.0000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.5973e+00
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 5.1000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.7710e+00
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 8.3000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.2260e+00
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 1.2000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 9.1846e-01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 1.9000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 6.3278e-01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 3.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 4.3095e-01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 4.5000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.0291e-01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 6.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.3433e-01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 8.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.8029e-01
1, 8, 3.7500e+01, 8.7000e+01, 1.0000e+00, 9.8000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.4936e-01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 1.0000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 4.9456e+01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 1.6000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 4.2093e+01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 2.7000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.4579e+01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 4.5000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.8047e+01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 7.7000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.2090e+01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 1.3000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.7184e+01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 2.1000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.3439e+01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 3.5000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.0172e+01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 6.0000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 7.4414e+00
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 9.5000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 5.6149e+00
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 1.7000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.8527e+00
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 3.0000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.6107e+00
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 5.1000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.7803e+00
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 8.3000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.2326e+00
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 1.2000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 9.2343e-01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 1.9000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 6.3626e-01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 3.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 4.3335e-01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 4.5000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.0463e-01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 6.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.3567e-01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 8.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.8133e-01
1, 9, 3.7500e+01, 8.9000e+01, 1.0000e+00, 9.8000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.5022e-01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 1.0000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 5.0900e+01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 1.6000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 4.3348e+01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 2.7000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.5634e+01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 4.5000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.8922e+01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 7.7000e-02, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.2795e+01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 1.3000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.7745e+01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 2.1000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.3886e+01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 3.5000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.0517e+01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 6.0000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 7.6994e+00
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 9.5000e-01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 5.8130e+00
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 1.7000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.9917e+00
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 3.0000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.7068e+00
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 5.1000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.8471e+00
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 8.3000e+00, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.2796e+00
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 1.2000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 9.5915e-01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 1.9000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 6.6126e-01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 3.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 4.5065e-01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 4.5000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 3.1695e-01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 6.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 2.4529e-01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 8.0000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.8880e-01
1, 10, 3.7500e+01, 8.9900e+01, 1.0000e+00, 9.8000e+01, 3.2914e+00, 4.8948e+01, 3.8160e-01, 8.7222e-01, 1.5646e-01
