# This file is generated on 06-Dec-2021 at 12:10:29 and contains for each site, each satellite, frequency:
# att_rain_cdf_val = cdf value of attenuation due to rain (dB); att_rain_cdf_prob = cdf probability of attenuation due to rain (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to rain results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 37.5GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_rain_cdf_val (dB), att_rain_cdf_prob (%)
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 3, 3.7500e+01, 8.0627e+01, 1.0000e-02
1, 3, 3.7500e+01, 6.9336e+01, 1.6000e-02
1, 3, 3.7500e+01, 5.7619e+01, 2.7000e-02
1, 3, 3.7500e+01, 4.7262e+01, 4.5000e-02
1, 3, 3.7500e+01, 3.7667e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.9642e+01, 1.3000e-01
1, 3, 3.7500e+01, 2.3427e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.7932e+01, 3.5000e-01
1, 3, 3.7500e+01, 1.3275e+01, 6.0000e-01
1, 3, 3.7500e+01, 1.0118e+01, 9.5000e-01
1, 3, 3.7500e+01, 7.0322e+00, 1.7000e+00
1, 3, 3.7500e+01, 4.8250e+00, 3.0000e+00
1, 3, 3.7500e+01, 3.3290e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.3295e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.7595e+00, 1.2000e+01
1, 3, 3.7500e+01, 1.2246e+00, 1.9000e+01
1, 3, 3.7500e+01, 8.4252e-01, 3.0000e+01
1, 3, 3.7500e+01, 5.9756e-01, 4.5000e+01
1, 3, 3.7500e+01, 4.6522e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.6022e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.9976e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
1, 4, 3.7500e+01, 7.0174e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.0170e+01, 1.6000e-02
1, 4, 3.7500e+01, 4.9839e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.0750e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.2368e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.5388e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.0006e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.5264e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.1262e+01, 6.0000e-01
1, 4, 3.7500e+01, 8.5594e+00, 9.5000e-01
1, 4, 3.7500e+01, 5.9272e+00, 1.7000e+00
1, 4, 3.7500e+01, 4.0524e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.7867e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.9441e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.4650e+00, 1.2000e+01
1, 4, 3.7500e+01, 1.0168e+00, 1.9000e+01
1, 4, 3.7500e+01, 6.9750e-01, 3.0000e+01
1, 4, 3.7500e+01, 4.9345e-01, 4.5000e+01
1, 4, 3.7500e+01, 3.8348e-01, 6.0000e+01
1, 4, 3.7500e+01, 2.9640e-01, 8.0000e+01
1, 4, 3.7500e+01, 2.4634e-01, 9.8000e+01
