# This file is generated on 06-Dec-2021 at 12:13:10 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Lavrion 37.5GHz (Lat = 3.7720e+01 deg, Lon = 2.4048e+01 deg, Alt = 2.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 3, 3.7500e+01, 6.3807e-01, 1.0000e-02
1, 3, 3.7500e+01, 5.9023e-01, 1.6000e-02
1, 3, 3.7500e+01, 5.4044e-01, 2.7000e-02
1, 3, 3.7500e+01, 4.9501e-01, 4.5000e-02
1, 3, 3.7500e+01, 4.5023e-01, 7.7000e-02
1, 3, 3.7500e+01, 4.0913e-01, 1.3000e-01
1, 3, 3.7500e+01, 3.7339e-01, 2.1000e-01
1, 3, 3.7500e+01, 3.3698e-01, 3.5000e-01
1, 3, 3.7500e+01, 3.0002e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.6939e-01, 9.5000e-01
1, 3, 3.7500e+01, 2.3134e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.9453e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.6000e-01, 5.1000e+00
1, 3, 3.7500e+01, 1.2785e-01, 8.3000e+00
1, 3, 3.7500e+01, 1.0302e-01, 1.2000e+01
1, 3, 3.7500e+01, 7.1247e-02, 1.9000e+01
1, 3, 3.7500e+01, 3.8538e-02, 3.0000e+01
1, 3, 3.7500e+01, 8.3498e-03, 4.5000e+01
1, 3, 3.7500e+01, -1.3827e-02, 6.0000e+01
1, 3, 3.7500e+01, -3.6706e-02, 8.0000e+01
1, 3, 3.7500e+01, -5.3301e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
1, 4, 3.7500e+01, 5.6515e-01, 1.6000e-02
1, 4, 3.7500e+01, 5.1748e-01, 2.7000e-02
1, 4, 3.7500e+01, 4.7398e-01, 4.5000e-02
1, 4, 3.7500e+01, 4.3110e-01, 7.7000e-02
1, 4, 3.7500e+01, 3.9175e-01, 1.3000e-01
1, 4, 3.7500e+01, 3.5753e-01, 2.1000e-01
1, 4, 3.7500e+01, 3.2266e-01, 3.5000e-01
1, 4, 3.7500e+01, 2.8728e-01, 6.0000e-01
1, 4, 3.7500e+01, 2.5795e-01, 9.5000e-01
1, 4, 3.7500e+01, 2.2151e-01, 1.7000e+00
1, 4, 3.7500e+01, 1.8627e-01, 3.0000e+00
1, 4, 3.7500e+01, 1.5321e-01, 5.1000e+00
1, 4, 3.7500e+01, 1.2242e-01, 8.3000e+00
1, 4, 3.7500e+01, 9.8639e-02, 1.2000e+01
1, 4, 3.7500e+01, 6.8221e-02, 1.9000e+01
1, 4, 3.7500e+01, 3.6901e-02, 3.0000e+01
1, 4, 3.7500e+01, 7.9951e-03, 4.5000e+01
1, 4, 3.7500e+01, -1.3240e-02, 6.0000e+01
1, 4, 3.7500e+01, -3.5147e-02, 8.0000e+01
1, 4, 3.7500e+01, -5.1037e-02, 9.8000e+01
1, 4, 3.7500e+01, 6.1096e-01, 1.0000e-02
