# This file is generated on 06-Dec-2021 at 12:09:09 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 75GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 3, 7.5000e+01, 7.5595e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.9927e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.4028e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.8646e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.3341e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.8472e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.4238e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.9924e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.5545e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1916e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.7408e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.3047e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8956e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.5147e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.2205e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.4410e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.5657e-02, 3.0000e+01
1, 3, 7.5000e+01, 9.8924e-03, 4.5000e+01
1, 3, 7.5000e+01, -1.6382e-02, 6.0000e+01
1, 3, 7.5000e+01, -4.3487e-02, 8.0000e+01
1, 3, 7.5000e+01, -6.3149e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
1, 4, 7.5000e+01, 1.8151e-01, 5.1000e+00
1, 4, 7.5000e+01, 1.4503e-01, 8.3000e+00
1, 4, 7.5000e+01, 1.1686e-01, 1.2000e+01
1, 4, 7.5000e+01, 8.0824e-02, 1.9000e+01
1, 4, 7.5000e+01, 4.3718e-02, 3.0000e+01
1, 4, 7.5000e+01, 9.4722e-03, 4.5000e+01
1, 4, 7.5000e+01, -1.5686e-02, 6.0000e+01
1, 4, 7.5000e+01, -4.1640e-02, 8.0000e+01
1, 4, 7.5000e+01, -6.0466e-02, 9.8000e+01
1, 4, 7.5000e+01, 7.2383e-01, 1.0000e-02
1, 4, 7.5000e+01, 6.6957e-01, 1.6000e-02
1, 4, 7.5000e+01, 6.1309e-01, 2.7000e-02
1, 4, 7.5000e+01, 5.6155e-01, 4.5000e-02
1, 4, 7.5000e+01, 5.1075e-01, 7.7000e-02
1, 4, 7.5000e+01, 4.6413e-01, 1.3000e-01
1, 4, 7.5000e+01, 4.2359e-01, 2.1000e-01
1, 4, 7.5000e+01, 3.8228e-01, 3.5000e-01
1, 4, 7.5000e+01, 3.4035e-01, 6.0000e-01
1, 4, 7.5000e+01, 3.0560e-01, 9.5000e-01
1, 4, 7.5000e+01, 2.6244e-01, 1.7000e+00
1, 4, 7.5000e+01, 2.2068e-01, 3.0000e+00
