# This file is generated on 06-Dec-2021 at 12:05:10 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Lavrion 37.5GHz (Lat = 3.7720e+01 deg, Lon = 2.4048e+01 deg, Alt = 2.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 3, 3.7500e+01, 2.8708e+00, 1.0000e-02
1, 3, 3.7500e+01, 2.6556e+00, 1.6000e-02
1, 3, 3.7500e+01, 2.4315e+00, 2.7000e-02
1, 3, 3.7500e+01, 2.2271e+00, 4.5000e-02
1, 3, 3.7500e+01, 2.0257e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.8408e+00, 1.3000e-01
1, 3, 3.7500e+01, 1.6800e+00, 2.1000e-01
1, 3, 3.7500e+01, 1.5161e+00, 3.5000e-01
1, 3, 3.7500e+01, 1.3498e+00, 6.0000e-01
1, 3, 3.7500e+01, 1.2120e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.0408e+00, 1.7000e+00
1, 3, 3.7500e+01, 8.7523e-01, 3.0000e+00
1, 3, 3.7500e+01, 7.1989e-01, 5.1000e+00
1, 3, 3.7500e+01, 5.7521e-01, 8.3000e+00
1, 3, 3.7500e+01, 4.6349e-01, 1.2000e+01
1, 3, 3.7500e+01, 3.2056e-01, 1.9000e+01
1, 3, 3.7500e+01, 1.7339e-01, 3.0000e+01
1, 3, 3.7500e+01, 3.7567e-02, 4.5000e+01
1, 3, 3.7500e+01, -6.2212e-02, 6.0000e+01
1, 3, 3.7500e+01, -1.6515e-01, 8.0000e+01
1, 3, 3.7500e+01, -2.3981e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
1, 4, 3.7500e+01, 2.6887e-02, 4.5000e+01
1, 4, 3.7500e+01, -4.4525e-02, 6.0000e+01
1, 4, 3.7500e+01, -1.1820e-01, 8.0000e+01
1, 4, 3.7500e+01, -1.7164e-01, 9.8000e+01
1, 4, 3.7500e+01, 2.0546e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.9006e+00, 1.6000e-02
1, 4, 3.7500e+01, 1.7403e+00, 2.7000e-02
1, 4, 3.7500e+01, 1.5940e+00, 4.5000e-02
1, 4, 3.7500e+01, 1.4498e+00, 7.7000e-02
1, 4, 3.7500e+01, 1.3174e+00, 1.3000e-01
1, 4, 3.7500e+01, 1.2024e+00, 2.1000e-01
1, 4, 3.7500e+01, 1.0851e+00, 3.5000e-01
1, 4, 3.7500e+01, 9.6609e-01, 6.0000e-01
1, 4, 3.7500e+01, 8.6746e-01, 9.5000e-01
1, 4, 3.7500e+01, 7.4494e-01, 1.7000e+00
1, 4, 3.7500e+01, 6.2641e-01, 3.0000e+00
1, 4, 3.7500e+01, 5.1523e-01, 5.1000e+00
1, 4, 3.7500e+01, 4.1168e-01, 8.3000e+00
1, 4, 3.7500e+01, 3.3172e-01, 1.2000e+01
1, 4, 3.7500e+01, 2.2942e-01, 1.9000e+01
1, 4, 3.7500e+01, 1.2409e-01, 3.0000e+01
